"X","period_start","max_WHT","scaled_time","frac_scaled_time","threshold","amount_over_threshold","reconstruct"
170,"2015-05-21",1.49,1.38592166529718,0.38592166529718,2.96321441911388,0,1.76686000952106
171,"2015-05-24",1.78,1.39413859216653,0.39413859216653,2.93138409158896,0,1.70868409245458
172,"2015-05-27",1.88,1.40235551903588,0.40235551903588,2.90158253003214,0,1.65240093714457
173,"2015-05-30",1.95,1.41057244590523,0.41057244590523,2.87388915284311,0,1.59818165385495
174,"2015-06-02",2.05,1.41878937277458,0.41878937277458,2.84837776030558,0,1.54619195372674
175,"2015-06-05",1.69,1.42700629964393,0.42700629964393,2.82511633791636,0,1.49659160822512
176,"2015-06-08",1.66,1.43522322651328,0.43522322651328,2.80416687521037,0,1.44953392327507
177,"2015-06-11",1.91,1.44344015338263,0.44344015338263,2.78558520056422,0,1.40516522994699
178,"2015-06-14",1.77,1.45165708025199,0.45165708025199,2.76942083241874,0,1.36210048154465
179,"2015-06-17",1.74,1.45987400712134,0.45987400712134,2.75571684731704,0,1.32322692968912
180,"2015-06-20",2.07,1.46809093399069,0.46809093399069,2.74450976510938,0,1.28744144306895
181,"2015-06-23",1.74,1.47630786086004,0.47630786086004,2.73582945163121,0,1.25485944686453
182,"2015-06-26",1.79,1.48452478772939,0.48452478772939,2.7296990391135,0,1.22558713414115
183,"2015-06-29",1.98,1.49274171459874,0.49274171459874,2.72613486453746,0,1.19972108331135
184,"2015-07-02",1.85,1.50095864146809,0.50095864146809,2.72514642609805,0,1.17734790388406
185,"2015-07-05",1.83,1.50917556833744,0.50917556833744,2.72673635789208,0,1.14881530545802
186,"2015-07-08",1.31,1.51739249520679,0.51739249520679,2.73090042289867,0,1.13334746940604
187,"2015-07-11",1.73,1.52560942207614,0.52560942207614,2.7376275242705,0,1.12160273609145
188,"2015-07-14",1.78,1.53382634894549,0.53382634894549,2.74689973490584,0,1.11362636246282
189,"2015-07-17",1.4,1.54204327581485,0.54204327581485,2.75869234522268,0,1.10945221581726
190,"2015-07-20",1.78,1.5502602026842,0.5502602026842,2.77297392900737,0,1.09856542232915
191,"2015-07-23",1.37,1.55847712955355,0.55847712955355,2.7897064271627,0,1.10192318407585
192,"2015-07-26",1.53,1.5666940564229,0.5666940564229,2.80884524913178,0,1.11653998804881
193,"2015-07-29",1.87,1.57491098329225,0.57491098329225,2.83033939172776,0,1.12758861248413
194,"2015-08-01",1.93,1.5831279101616,0.5831279101616,2.85413157505261,0,1.14245607056017
